stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.67,0,0,0.53,0,0,1.62
3dpf,7.15,0,0,0,1.47,0,0.54
5dpf,2.58,1.43,1,1.59,2.24,0.45,0
10dpf,27.65,0.6,0,1.62,2.43,0,1
