stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,4.05,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0.95
2dpf,7.84,0.5,0,0,4.46,1.92,0.7,5.98
3dpf,37.16,0.48,0,0.39,6.73,0,0.35,0.6
5dpf,3.02,0,21.55,0,14.11,6.9,1.44,11.49
10dpf,41.79,0.6,0.57,0.43,8.58,0,0,1.02
