stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.95,0,1.31,0,0,0,0,0.91
2dpf,5.6,0,17.97,0.74,1,6.62,0,1.31
3dpf,32.76,0.52,4.6,0,0.84,0.7,0,1.07
5dpf,5.04,1.97,17.44,1.58,2.97,4.38,1.84,3.59
10dpf,25.64,0,5.08,0,2.44,3.87,0,0.38
