stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.23,0,0,0,0,2.6,26.88,0,2.61
3dpf,1.8,0,0,0,0.52,0.84,0,0,0
5dpf,1.45,0,1.17,0.97,0,2.77,0.7,0.34,0.38
10dpf,0,0.39,0,0,0,3.61,6.52,0,0
