stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.41,0,0,0,0,0,0,0,0,9.47
12hpf,0,4.49,0,3.9,0,1.97,0,1.78,0,2.46
14hpf,0,0,0,0,0,0,0,0,0,5.01
16hpf,0,1.84,0,1.72,3.44,0,0,0,0,1.68
19hpf,1.53,0,0,0,0,0,0,0,0,0
24hpf,0.84,0,1.84,0,0,1.42,0,0,0,0.88
2dpf,89.76,0,4.77,17.59,42.64,87.53,8.15,1.42,28.21,62.98
3dpf,158.83,3.1,3.29,7.43,7.41,92.03,2.99,0,8.05,23.22
5dpf,37.68,6.89,12.8,25.33,9.41,84.94,6.81,2.24,12.76,77.49
10dpf,93.38,2.33,5.83,2.97,1.04,38.44,5.69,0,3.99,21.23
