stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,1.85,0,0
2dpf,0.5,14.68,2.13,7.7,0.89,0,0.79
3dpf,0.29,4.45,0,7.1,0,0,0
5dpf,0.5,21.21,2.76,20.43,0,0,0
10dpf,0.59,5.68,2.23,5.64,0,0.69,0
