stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,9.11
12hpf,0,0,0,0,0,0,2.75,0,0
19hpf,0,0,0,0,0,0,2.28,0,0
10dpf,9.01,3.83,2.9,0.71,13.51,0.66,0,6.33,1.41
