stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,2.25,0,0,0,0,0,0,0
2dpf,9.05,0,1.1,5.16,8.4,0.6,2.26,0.73
3dpf,9.39,0,1.09,0,5.52,1.02,0.68,0
5dpf,4.65,1.02,0.74,0,7.91,0.57,1.97,2.26
10dpf,4.51,0,0,0,3.03,0,0,0.63
