stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,23.95,0,0
12hpf,0,0,0,0,0,1.87,0,33.82,0,0
14hpf,10.27,0,0,0,0,0,0,14.95,2.72,85.15
16hpf,16.05,1.78,0,0,2.57,4.04,0,1.74,3.53,3.32
19hpf,51.72,1.6,3.52,3.56,0,1.76,0,0,0,124.02
24hpf,33,0,5.51,8.51,2.67,1.62,6.72,0,1.15,27.11
2dpf,375.02,2.35,48.6,94.16,110.22,200.28,59.89,2.92,83.06,176.28
3dpf,3246.84,33.52,68.38,140.17,123.5,1684.07,43.55,0,57.19,431.47
5dpf,274.35,90.21,302.12,379.16,124.99,2084.87,150.1,19.58,200.25,2172.38
10dpf,2421.35,174.09,266.8,302.76,89.12,1124.65,109.31,1.88,121.18,472.17
