stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.69,0,0,1.51,0.71,3.96,0.48,2.03,0.62
3dpf,13.38,0,0,0.3,0.36,12.69,0,1.61,0.47
5dpf,1.68,0,0.73,3.52,1.45,30.96,0.35,4.11,5.97
10dpf,15.44,1.23,0,3.43,1.46,15.06,0,1.09,1.29
