stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,2.46,0,0,0,0,0
19hpf,0,0,0,3.17,0,0,0,0,0
24hpf,0,0,0,1.27,4.34,0,0,0,0
2dpf,8.49,0,23.01,26.88,39.48,0,1.18,14.87,31.57
3dpf,0.31,0.33,3.37,6.58,24.73,0,0,1.68,2.75
5dpf,3.9,0,9.98,1.9,17.09,1.01,0.48,7.94,50.96
10dpf,14.59,0,3.47,2.35,4.01,2.04,0,0,8.73
