stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,13.07,0,0,0,3.56,4.13,2.08,0,1.47
3dpf,133.6,0.67,0,0,0,1.27,1.88,0,1.25
5dpf,41.66,1.04,2.05,0.7,1.64,9.63,2.72,2.49,3.36
10dpf,97.88,0,0.48,0,0,1.88,1.29,0,0
