stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,68.29,0,0,20.94,0,0,30.26,11.67
12hpf,27.29,3.98,1.95,1.77,3.8,6.16,9.96,14.69
14hpf,2.75,0,0,0,0,2.78,2.26,0
16hpf,1.81,0,0,1.7,0,0,3.6,1.86
19hpf,1.6,0,0,0,0,0,0,0
10dpf,2.43,0,0,0,0,0,0,0
