stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.15,1.54,0.71,0,0.8,0,0,0,35.7
3dpf,3.37,6.67,1.14,0,3.49,0.31,0,0,9.48
5dpf,4.48,12.94,0.66,0.95,9.2,0,1.46,0.86,92.18
10dpf,13.56,13.52,1.32,0,0.55,4.62,0,0,26.78
