stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,2.83,0,0,0,0
24hpf,0,0,0,4.71,0,0,0,0
2dpf,2.19,3.36,0,5.42,0.68,4.47,0,1.62
3dpf,2.32,0,0,3.46,9.68,0,0,1.16
5dpf,3.47,1.29,0.4,9.5,37.45,5.95,0.69,20.52
10dpf,6.03,0,0.69,10.59,17.91,2.75,1.28,1.34
