stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.33,0,0.53,0,0.59,0.59,4.03
3dpf,2.5,0,0,0,0,0,0
5dpf,7.71,0.34,1.02,5.9,0.9,0,9.14
10dpf,11.03,0,0.38,0.97,0,0,0
