stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,2.08,0,0,0
3dpf,27.56,0,0.36,0,0,0,0
5dpf,0.5,1.74,0.54,3.51,1.01,1.02,4.31
10dpf,0.41,0,0,0.57,0,0,0
