stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm
2dpf,0,0,0.94,0,0,0
3dpf,0.32,0,0,0.76,0,0
5dpf,0.3,0.34,1.06,0,5.11,0.45
10dpf,0,0.93,0,0,1.1,1.44
