stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.9,0,0,1.82,0,1.33,0,16.4
3dpf,9.78,2.9,0,0,1.76,0,0,6.66
5dpf,5.37,0.41,0.64,2.05,7.64,0,0,26
10dpf,18.96,0.9,1.12,0.98,4.07,0,1.45,5.43
