stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
24hpf,9.9,0,0,0
2dpf,2.12,1.37,0,6.15
3dpf,10.46,0,0.55,2.02
5dpf,1.86,0,0,6.04
10dpf,5.08,0,0,7.11
