stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.21,1.98,1.26,1.51,0.54,0.92,0,6.39
3dpf,2.06,0.6,0.43,0.39,0.57,0,0,1.32
5dpf,1.74,0.4,0,0.31,3.28,0,0.95,8.37
10dpf,1.75,0.94,0,0,0,0,0,0
