stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.99,0,0,0,0,0,1.04
3dpf,26.41,0,0,0,1.48,0,0
5dpf,0,0,0,0,4.31,0.7,0
10dpf,5.97,1.24,0.49,1.04,0.54,0,0
