stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.84,0,0,0,0,0,0,0
2dpf,8.75,0,3.27,7.73,2.34,1.02,21.42,1.25
3dpf,150.99,0,0,3.34,2.86,0.6,1.87,0.39
5dpf,2.87,0.54,2,0.55,8.53,4.09,9.28,6.52
10dpf,68.92,0,0,0,1.46,1.42,0,0
