stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,75.2,0,0,0,66.93,0,0,9.25,46.18,58.43
12hpf,334.56,21.59,0,1.84,56.95,23.04,0,12.39,129.36,129.01
14hpf,113.76,4.61,4.72,13.24,28.86,13.51,4.81,5.77,24.13,27.7
16hpf,215.71,9.18,15.36,19.89,79.63,33.38,5.3,1.82,91.02,106.15
19hpf,150.37,4.49,1.52,3.4,12.42,10.46,3.91,0,10.73,8.81
24hpf,141.56,1.81,7.68,11.29,30.54,22.77,5.57,0.89,33.28,11.54
2dpf,356.1,8.1,23.26,20.44,113.73,186.17,30.93,2.13,43.02,56.33
3dpf,676.47,7.2,10.24,11.76,13.42,184.12,8.92,0,16.76,16.07
5dpf,86.55,4.94,22.03,23.25,11.06,167.53,16.55,3.66,37.34,65.59
10dpf,267.3,9.03,47.03,22.75,2.03,135.19,7.22,0,16.07,13.87
