stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.19,0,0.51,0.7,0,2.52,0
3dpf,1.18,7.12,0,0,0,0.67,0,0
5dpf,0,4.89,18.72,0.97,0,4.04,1.11,0
10dpf,1.51,6.83,35.92,1.1,0,0,0,0.41
