stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.67,0,0.64,2.81,2.77,2.71,3.04
3dpf,16.87,0.51,0.44,1.4,3.55,0,0.39
5dpf,1,0.41,1.32,0,4.77,0,0.34
10dpf,6.69,0,0.54,0.73,4.32,0,0.6
