stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.75,0,8.74,0,8.74,0,0,0,0,0
12hpf,113.61,0,25.73,0,3.76,4.65,0,0,42.47,10.24
14hpf,20.32,0,5.85,2.43,5.49,3.16,0,0,8.69,2.51
16hpf,17.31,0,0,0,11.72,1.62,0,0,5.32,3.34
19hpf,33.1,0,0,0,0,0,1.64,0,0,1.51
24hpf,36.25,0,0,0,5.52,1.64,0,0,1.66,2.12
2dpf,74.36,0.82,2.01,4.33,19.41,18.67,2.39,0,1.02,4.19
3dpf,78.35,5.19,0.67,5.33,2.02,20.27,1.01,0,0,1.07
5dpf,32.64,0.89,7.13,2.28,6.89,69.95,2.04,2,5.41,13.35
10dpf,74.07,3.3,7.82,5.69,2.99,37.11,4.42,0,5.08,6.5
