stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,2.58,0
24hpf,0,0,0,0,0.83,0,0
2dpf,0,0,0,2.73,2.01,0,2.44
3dpf,17.59,0,0,0,17.6,0,6.14
5dpf,1.79,0,4.56,3.79,36.93,3.16,15.54
10dpf,12.03,8.77,2.9,0,31.18,1.46,17.64
