stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,3.61,0,0,0,0
2dpf,0,0,2.18,5.26,0,1.44,1.98
3dpf,1.99,0,0,7.42,0,0,1.03
5dpf,3.09,0,0.38,14.43,1.97,1.77,3.18
10dpf,4.49,2.27,0,8.76,1.83,0.65,1.18
