stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,13.42,0,0,0,241.53,26.54,0,12.07,0,51.34
12hpf,101.67,0,0,64.99,354.67,165.24,0,0,7.52,15.84
14hpf,159.21,0,0,119.84,331.21,311.83,2.96,0,3.38,49.45
16hpf,214.61,1.77,0,78.43,275.04,296.53,4.4,4.48,8.1,102.53
19hpf,655.25,0,3.65,154.67,491.48,401.91,0,4.15,8.34,77.55
24hpf,866.64,0,12.47,186.56,679.98,595.46,5.6,0,32.74,82.04
2dpf,1125.33,15.56,42.18,514.68,1075.81,2891.76,30.63,4.23,305.99,147.39
3dpf,3966.6,13.13,4.9,174.93,56.61,4241.98,2.79,0,160.53,16.4
5dpf,169.42,24.03,33.52,338.61,123.57,2633.88,14.8,4.87,182.36,92.97
10dpf,1513.7,26.57,13.49,308.81,39.17,2581.96,3.56,0,210.96,18.5
