stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,1.06,0.75,1.18,0
3dpf,0.46,0,1.06,0
5dpf,0,0,0,1.26
10dpf,2.84,0,1.03,0
