stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.63,0,0.78
3dpf,2.09,1.47,0.63,0.29,0.47,0.57,0
5dpf,0,0,0.49,0,0,0.33,0.39
10dpf,0.76,1.23,0,0,0,0.73,1.53
