stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1.9,0,0,0,0,0
2dpf,1.51,0,18.91,0,0,0,0.73,1.9
3dpf,3.31,1.34,65.62,0.74,0.34,0.9,0,0.56
5dpf,1.95,0,50.98,0,3.71,0,0.34,2.33
10dpf,2.04,0,103.66,0.53,0.52,0.97,0.38,4.32
