stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.47,0,1.92,1.37,0.69,0.58,5.49
3dpf,3.99,0,0.3,1.45,0,0,0
5dpf,0,1.41,0.32,4.08,0,0.5,2.06
10dpf,4.64,0,0,0.48,0,0,0
