stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,2.57,0,0,0,0,0,0,0,0
16hpf,3.97,0,0,0,0,0,0,0,0
19hpf,1.54,0,0,0,0,0,0,0,3.6
24hpf,9.96,0,0,0,0,0,0,0,14.34
2dpf,0.5,0,0,0,0,0,0.66,0,1.28
3dpf,539.29,0,0,0,0,3.73,0,0,0.79
5dpf,2.38,0.79,1.15,2.89,0.37,6.57,0.61,2.37,2.16
10dpf,595.42,0.81,0.69,1.16,0,2.18,0,0.85,0.77
