stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.99,0,1.16,0,1.18
3dpf,0.4,0,1.21,0,0
5dpf,0.64,0.47,0.39,0.74,0.38
10dpf,0.55,0,0,0,0
