stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,356.26,0,0,0,0,0,0,0,18.62,49.62
12hpf,1623.42,13.32,1.97,5.88,7.17,25.59,0,1.96,42.83,272.77
14hpf,2585.69,0,0,2.51,2.68,1132.88,0,0,4.73,60.6
16hpf,4524.06,10.47,3.05,1.67,17.44,2211.62,11.31,3.5,9.27,77.71
19hpf,3979.43,0,2.56,46.14,9.98,770.38,0,0,1.66,54.55
24hpf,6584.65,4.61,49.33,65.74,83.1,2140.47,17.47,0,240.39,330.61
2dpf,16491.51,7.58,28.84,64.31,269.39,3218.66,247.53,18.26,115.98,210.79
3dpf,4389.62,16.88,17.46,21.35,278.96,5458.12,220.32,0,9.52,366.08
5dpf,9637.26,102.48,77.09,134.16,429.75,8354.81,547.08,8.87,79.34,2569.06
10dpf,6308.47,263.67,75.17,172.69,1362.68,22042.1,1079.52,9.12,358.33,611.03
