stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,5.63
2dpf,0,0,1.96,0,1.33,0.65,0,3.72
3dpf,0.76,0,0,0.65,6.26,0,1.48,0
5dpf,0,0,22.61,0.58,3.3,0.71,0,4.71
10dpf,1.8,1.52,17.39,0,0.38,0,0,0.69
