stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,7.76,0
3dpf,5.84,0,35.56,0.48,0.32,0.31,0
5dpf,0,0,7.61,0,1.27,0.55,2.27
10dpf,1.36,9.04,19.39,0.63,1.56,4.53,0
