stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,12.71,0,0,0,0,0,0,0,0
2dpf,19.07,0,0,4,2.96,0,0,0,5.97
3dpf,1.87,0,0,0,0,0,0,0,0
5dpf,6.02,0.78,1.05,0,9.43,0.76,0.6,1.09,5.01
10dpf,61.01,0,0,0,0,0,0,0,1.05
