stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.89,0,0,0,3.91,0,4.18,0
3dpf,4.85,0,0,0.39,2.02,0,0,0
5dpf,3.99,0.52,1.46,0,3.73,0.48,0,1.06
10dpf,5.18,0,0.4,0,2.34,1.81,0,0
