stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,5.88,0,0,0,0,0,0
2dpf,2.29,20.03,0,0,1.97,0,0,1.53
3dpf,10.32,62.39,0.33,0.58,5.72,1.55,0,0.83
5dpf,2.09,153.02,0,3.76,13.9,0,0,1.5
10dpf,9.34,57.65,2.24,3.45,11.96,0,1.33,0
