stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
24hpf,0,3.78,0,0
2dpf,0,6.18,0,14.78
3dpf,1.59,0,0,2.89
5dpf,1.96,39.05,0.88,51.88
10dpf,2.58,31.43,0,8.92
