stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.16,0,0.54,1.01,0.56,0,0,0,1.41
3dpf,515.34,0.58,0,1.01,3.39,0,0,0,1.49
5dpf,11.9,2.3,2.62,2.29,24.81,2.42,0.78,3.58,6.95
10dpf,192.74,3.54,4.26,0.38,5.37,0,0,1.29,1.9
