stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,3.93,0,0,0
2dpf,2.83,0.58,0,0,1.6,0,0,1.47
3dpf,99.47,0,0,0,6.43,0.75,0,4.84
5dpf,2.42,0,3.1,0,10.97,1.17,4.75,0.76
10dpf,64.53,1.05,0,1.96,7.57,0,0,0
