stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0.86
2dpf,3.99,0,0,1.15,0.67,0,4.35,17.9
3dpf,9.46,1.47,0.37,1.53,17.27,1.4,0,7.15
5dpf,17.98,0.86,0,0.77,17.48,1.37,2.59,37.97
10dpf,26.51,1.73,0.55,0,14.65,1.54,0.88,20.97
