stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,20.14,0,0,0,0.81,0,0,0
2dpf,5.2,0,0,1.61,0,0,0,0
3dpf,542.12,1.46,0,0,0,4.31,0.33,1.42
5dpf,0.62,0,0.55,0,0,1.6,0,0
10dpf,2.63,0,1.5,0,0,0,1.07,1.58
