stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,2.79,0
14hpf,0,0,0,2.5,0,0,0,0,0,0
16hpf,1.65,0,0,0,0,0,0,0,8.41,0
19hpf,1.9,0,0,0,0,0,0,0,2.33,0
24hpf,0.93,0,0,0.86,0,4.48,0,1.11,6.27,4.64
2dpf,97.2,0,1.5,18.91,99.03,138.27,5.32,0,39.1,46.14
3dpf,204.51,0.9,1.65,10.42,28.87,187.37,4.64,0,8.99,6.35
5dpf,75.09,1.63,9.33,29.06,17.49,228.98,11.58,13.39,26.83,36.51
10dpf,159.76,1.21,7.65,4.99,3.81,75.65,0,0,8.96,7.57
