stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.57,0.9,0,0.6,0,0,0
3dpf,11.79,0,0.31,4.83,0.42,0.4,0.5
5dpf,0.85,0,0.85,5.05,0.57,0,2.22
10dpf,9.87,0,0,3.41,0,0,0
