stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,73.08,0,24.48,0,0,0,0,0,0,8.44
12hpf,110.85,0,36.77,4.11,35.52,13.82,0,83.39,24.54,31.67
14hpf,43,0,25.42,0,58.53,51.64,9.4,8.01,7.94,13.95
16hpf,78.8,3.44,2.02,11.52,75.52,53.19,30.67,27.51,20.75,36.85
19hpf,38.92,0,0,4.84,57.86,15.69,9.16,5.26,0,14.17
24hpf,107.42,3.68,8.07,9.1,42.89,19.29,22.06,2.66,27.37,15.86
2dpf,303.51,4.65,26.1,26.1,97.18,273.29,45.45,4.45,58.63,119.7
3dpf,1005.67,10.99,22.7,13.19,27.33,310.77,19.28,0,19.14,38.63
5dpf,138.65,12.75,64.26,40.17,20.3,334.91,33.7,6.4,34.9,185.78
10dpf,596.31,35.13,45.5,34.34,26.88,279.45,15.23,0,38.53,48.5
