stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.9,0.6,3.73,5.64,4.88,0,3.88,4.64
3dpf,45.21,0,0.57,0.84,12.22,0.66,0,1.89
5dpf,8.43,1.24,3.23,0,9.97,2.27,0.84,6.63
10dpf,87.04,0.84,2.66,0,9.37,0,0.7,3.1
