stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,1.72,0,0,0,0,0,0
24hpf,0.88,0,0,0,0,0,0,0,0
2dpf,3.87,0.69,2.41,0,3.32,6.54,0,0,0
3dpf,10.1,0,0.37,0.69,0.3,5.3,0,0,0
5dpf,3.35,0.36,0,1.29,0,4.36,0.3,0.55,1.58
10dpf,3.95,2.53,1.05,0,0,3.44,0.9,1.01,0.38
