stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.31,1.51,0,0.52,0.78,0,0,1.12
3dpf,5.15,1.53,0,0,1.63,0,0.33,0
5dpf,2.42,0,0,0.43,2.53,2.61,0,0.41
10dpf,4.69,0,0.98,0,2.09,9.87,0,0
