stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,7.58,0,0.58,3.5,6.79,0.69,0,5.67,2.61
3dpf,9.91,0.71,2.6,0,5.19,0,0,0.48,0
5dpf,3.63,0.74,0,0.47,8.04,0,1.48,1.2,4.78
10dpf,7.2,0.79,0,0,4.35,0,0,0,0
