stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,3.36,0,0,0
19hpf,1.52,0,0,0,0,0,0,0,0
24hpf,6.34,0,0,0,0,0,0,0,0
2dpf,33.3,0.77,1.56,2.59,15.88,58.09,10.89,27.82,1.86
3dpf,112.09,1.34,1.74,0.43,3.77,45.27,1.77,3.09,0.73
5dpf,14.24,0.95,1.55,4.89,1.57,41.28,4.99,6.55,16.1
10dpf,84.02,2.6,6.58,2.4,0.53,23.25,0.77,0.99,1.27
