stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.34,0.58,0.71,1.52
3dpf,10.53,0,0,0,4.5,0.4,0
5dpf,1.04,0.71,0,0,0.42,0,1.13
10dpf,4.53,0.79,0.6,0.43,7.33,0.5,0
