stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,2.05,0,0,0
24hpf,0,0,0,0,0,0.92,0
3dpf,1.09,0.31,0,0,0,0,0
5dpf,1.1,14.34,1.3,0,2.17,0.46,1.85
10dpf,0.38,3.4,0,0,0,0,0
