stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,1.61,0,0,0,0,0,0,0
2dpf,6.16,0,0,1.66,0,1.2,0,0
3dpf,8.1,0.78,0,0,0,2.39,0,5.41
5dpf,4.35,0,0.52,0.51,1.03,2.54,1.16,10.66
10dpf,4.98,0,0,0.37,0,0.46,0,4.35
