stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.55,1.25,0,0,0
3dpf,0,0,0.84,0,0,0.37
5dpf,0.46,0,0,0.74,1.71,0.31
10dpf,0,0,1.46,1.08,0.53,0
