stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0,3.82,0,0.58,0,0,0.57,0
5dpf,0.61,2.71,1.46,2.49,1.03,9.86,0,2.26
10dpf,1.48,17.85,0,0.53,0.38,0.57,0,1.18
