stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.19,3.41,0,5.1,3.14,1.42,0,0,1.35
3dpf,7.13,7.27,0.57,8.85,0,2.4,0,0,0
5dpf,2.98,7.95,0.66,31.77,0,3.65,0.71,0,2.71
10dpf,4.24,14.44,1.25,41.61,0,4.09,0.93,1.02,0
