stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.66,3.57,0.54,0.95,0.65,0,2.1
3dpf,0.54,0.62,0,0,0,0,2.85
5dpf,0.47,1.27,1.63,0,3.96,0,27.5
10dpf,5.01,0,0,0,1.23,1.41,7.89
