stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2.06,0,0,0,0,0,0,0.95,0
2dpf,4.91,0,0,2.34,4.62,0,1.12,3.85,12.64
3dpf,136.53,0,0.72,0.41,7.47,0.38,0,0,1.04
5dpf,4.69,0.78,1.99,1.07,9.81,0,2.62,1.51,1.08
10dpf,115.87,2.33,0,0,7.38,0,1.72,2.1,0
