stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.92,0,1.53,1.69,1.47,0,0,1.93,5.27
3dpf,1.61,0.65,0,0,3.71,0,0,0,0
5dpf,0,0,0.67,0,1.36,0.51,0.29,0,0.36
10dpf,0,0,0,0.48,1.04,0,0,0,0
